Batch_ID,Supplier_Name,Shift_Supervisor,Ambient_Humidity,Flour_Moisture_Base,Mix_Time_Mins,Conveyor_Speed_RPM,Oven_Zone3_Temp,Batch_Status
BATCH_2948,Supplier_B,Sir_Jun,70.81435944694525,15.000460343146042,12,51,181.155161698227,0
BATCH_2949,Supplier_A,Sir_Manny,74.69875142739578,14.04708815614248,20,52,180.37623027124795,0
BATCH_2950,Supplier_C,Sir_Jun,88.25164299067995,13.098733056731326,11,51,179.93454637972079,0
BATCH_2951,Supplier_C,Sir_Jun,91.91476009046491,12.649805916191406,22,48,179.70906493865118,0
BATCH_2952,Supplier_B,Sir_Manny,82.87536025203393,14.848823835603355,17,48,179.0137040391305,0
BATCH_2953,Supplier_C,Sir_Jun,90.9192666510541,12.555991830236556,18,42,181.94678882599135,0
BATCH_2954,Supplier_A,Maam_Joy,84.12274190382733,13.591209466702667,18,51,178.96597669067586,0
BATCH_2955,Supplier_C,Sir_Jun,90.6384977159424,13.231652937127615,15,47,179.15052998578952,0
BATCH_2956,Supplier_B,Sir_Manny,81.16901685994483,15.231199126473353,12,43,179.8044985240675,0
BATCH_2957,Supplier_C,Maam_Joy,57.95124674168963,13.264293665539675,19,49,179.88708022782532,0
BATCH_2958,Supplier_C,Maam_Joy,69.87104691872904,14.164363783202283,14,46,180.60203932994594,0
BATCH_2959,Supplier_A,Sir_Jun,78.9240995006914,13.191474333382184,20,49,179.3265713681269,0
BATCH_2960,Supplier_C,Sir_Manny,67.97658484980728,14.099994603035766,10,47,178.01140689272367,0
BATCH_2961,Supplier_A,Sir_Jun,65.1152049702098,14.736204926302099,14,46,179.7685761642284,0
BATCH_2962,Supplier_A,Sir_Jun,76.36377288392437,12.859171716980256,12,44,179.8359427917905,0
BATCH_2963,Supplier_A,Sir_Manny,89.53956943799008,13.675221433038544,12,50,179.7547253312346,0
BATCH_2964,Supplier_C,Sir_Jun,56.29432932009768,15.14926944954604,12,40,179.74142479292917,0
BATCH_2965,Supplier_C,Sir_Jun,83.46155453103319,13.539953296141753,14,51,179.6493759894483,0
BATCH_2966,Supplier_C,Sir_Manny,81.7409092876512,13.537072962137788,14,47,178.67562178089952,0
BATCH_2967,Supplier_C,Maam_Joy,90.66627673936662,13.973099368410612,22,44,181.46220008404646,0
BATCH_2968,Supplier_B,Maam_Joy,89.43631522630412,14.524648518456852,20,42,181.40560602445734,0
BATCH_2969,Supplier_C,Sir_Manny,,12.47566440325767,20,41,181.39542550620007,0
BATCH_2970,Supplier_A,Sir_Manny,74.25512429325616,14.179372424903363,10,42,178.81444488286178,0
BATCH_2971,Supplier_A,Sir_Manny,62.55789946964023,12.298230951680884,16,52,180.40380852569848,0
BATCH_2972,Supplier_A,Sir_Manny,75.17372157804625,13.249925009316994,14,48,179.57715430161724,0
BATCH_2973,Supplier_C,Maam_Joy,83.31802377502719,14.22445544949399,12,41,179.5227939778154,0
BATCH_2974,Supplier_C,Sir_Manny,88.13976086760204,13.286074542814328,13,53,179.07135584453482,0
BATCH_2975,Supplier_A,Sir_Jun,,13.083782104521358,12,49,182.56556222020436,0
BATCH_2976,Supplier_A,Sir_Jun,62.224876602068996,14.027558343099937,17,40,179.75126063455224,0
BATCH_2977,Supplier_C,Sir_Manny,77.1883936264382,12.989331127899368,13,55,179.07800609784005,0
BATCH_2978,Supplier_A,Maam_Joy,67.2904180026602,12.766664568244828,12,54,180.13817726481207,0
BATCH_2979,Supplier_C,Maam_Joy,55.34060969345379,13.664708392495971,11,41,180.76313584165072,0
BATCH_2980,Supplier_C,Sir_Jun,62.408174624180646,13.390246020952446,12,52,179.8586650742017,0
BATCH_2981,Supplier_A,Sir_Manny,59.18916404753762,12.753796131486695,16,54,180.24425766747544,0
BATCH_2982,Supplier_A,Sir_Manny,86.18060757096033,13.882171523996922,15,41,181.00187638427306,0
BATCH_2983,Supplier_C,Sir_Jun,64.56473132946904,13.77869256334634,19,51,179.04540382430073,0
BATCH_2984,Supplier_C,Sir_Jun,65.53382484883956,13.284146990036621,14,50,180.17779127177116,0
BATCH_2985,Supplier_B,Sir_Jun,90.51765315655871,14.325200796325031,20,54,179.36097977833745,0
BATCH_2986,Supplier_C,Sir_Jun,69.02620875280753,13.782235645205494,20,44,179.22566271056485,0
BATCH_2987,Supplier_A,Sir_Manny,55.354668685342595,14.21421685185124,10,40,181.75197339046494,0
BATCH_2988,Supplier_B,Maam_Joy,65.50230748880705,14.330324073934404,12,52,179.91061063806052,0
BATCH_2989,Supplier_C,Sir_Manny,59.41408448226706,13.892813095804886,11,51,178.93807683336317,0
BATCH_2990,Supplier_C,Sir_Manny,58.803916784226594,13.839120130250759,11,54,179.88846667661966,0
BATCH_2991,Supplier_A,Sir_Jun,57.86702973502273,14.027584375625386,20,49,178.79051551451036,0
BATCH_2992,Supplier_C,Sir_Manny,76.95060039648897,13.52358551924608,10,47,179.78256128353664,0
BATCH_2993,Supplier_B,Maam_Joy,62.005865774304766,13.952604691560186,14,41,179.32151617902213,0
BATCH_2994,Supplier_A,Sir_Jun,68.36598337951739,13.222500508080019,14,45,180.51094409122547,0
BATCH_2995,Supplier_A,Sir_Manny,86.89465549681063,13.705712079468988,12,44,181.93707673698216,0
BATCH_2996,Supplier_C,Sir_Jun,70.7005111724622,14.591078627028956,18,41,179.82507433771033,0
BATCH_2997,Supplier_A,Sir_Jun,88.88057995191059,13.209588226082232,15,49,179.3590860516058,0
BATCH_2998,Supplier_A,Maam_Joy,,13.98287246611644,19,51,180.09100439554274,0
BATCH_2999,Supplier_A,Sir_Manny,69.75695474907096,13.303166129593944,15,40,181.49129763759152,0
BATCH_3000,Supplier_C,Sir_Manny,82.76439030235596,13.566281253531681,19,45,180.51633106509948,0
BATCH_3001,Supplier_B,Maam_Joy,57.70747865441608,15.409238049558155,15,53,179.8589515538159,0
BATCH_3002,Supplier_C,Sir_Manny,58.31070017034944,13.95857554885226,11,45,177.9336057432761,0
BATCH_3003,Supplier_A,Sir_Manny,79.12302741514955,12.755220436355426,20,54,179.9476740522513,0
BATCH_3004,Supplier_B,Sir_Jun,73.01680638985218,14.156514985713045,19,42,180.77654854692867,0
BATCH_3005,Supplier_B,Sir_Manny,84.24536426181078,15.253732806664814,19,52,180.95752212841256,0
BATCH_3006,Supplier_C,Sir_Jun,88.90202098171066,13.585126825577097,17,47,181.31084178053302,0
BATCH_3007,Supplier_C,Sir_Manny,69.36957447384725,12.810695928230482,15,48,179.32550629400194,0
BATCH_3008,Supplier_A,Maam_Joy,77.06717098363191,13.008628533015768,12,42,179.59695242619634,0
BATCH_3009,Supplier_B,Sir_Jun,73.52577522842647,14.922096113626703,19,48,179.8797918465917,0
BATCH_3010,Supplier_A,Sir_Manny,91.31959425877002,14.096646168730578,20,47,180.70962714203685,0
BATCH_3011,Supplier_B,Sir_Manny,85.75012307219401,14.510713180889304,11,44,179.7368672933223,0
BATCH_3012,Supplier_A,Maam_Joy,88.73429520626209,14.985188280561662,16,45,180.52483174471433,0
BATCH_3013,Supplier_A,Sir_Jun,64.41058324037135,13.994491418073384,12,51,179.6156313253717,0
BATCH_3014,Supplier_A,Sir_Jun,83.58347765701599,13.353911358220259,15,51,179.29415869045832,0
BATCH_3015,Supplier_B,Sir_Manny,,14.010576371140393,14,51,181.10972847543454,0
BATCH_3016,Supplier_A,Sir_Manny,,12.915069417216575,15,40,180.31236087262505,0
BATCH_3017,Supplier_C,Sir_Jun,89.93784790725539,13.701252792288221,20,44,180.74664307751667,0
BATCH_3018,Supplier_A,Sir_Jun,55.71426341856107,13.206733773051957,12,49,179.79370670401013,0
BATCH_3019,Supplier_A,Maam_Joy,90.7193820355469,14.504246252390054,13,55,180.80412697345392,0
BATCH_3020,Supplier_C,Sir_Jun,60.52269018858583,14.379787081750715,17,49,178.9373299091631,0
BATCH_3021,Supplier_A,Maam_Joy,85.31920902635092,13.879839928498336,10,51,179.09656890554066,0
BATCH_3022,Supplier_A,Maam_Joy,65.20913446351982,12.792602296225862,11,46,180.94210547036906,0
BATCH_3023,Supplier_B,Sir_Manny,,14.096668676468557,19,40,179.92975994902193,0
BATCH_3024,Supplier_A,Maam_Joy,63.02003531891344,14.253406515444661,10,49,179.75345054506974,0
BATCH_3025,Supplier_A,Maam_Joy,76.66401957179994,13.162160280122938,14,48,179.0804658155122,0
BATCH_3026,Supplier_A,Sir_Manny,67.87953525779135,14.173285040351715,17,52,180.80447058297912,0
BATCH_3027,Supplier_C,Maam_Joy,79.32354246130254,13.784762353820856,11,46,181.86539920169272,0
BATCH_3028,Supplier_B,Sir_Jun,55.57895076385644,14.531030730887913,13,54,180.60762054855863,0
BATCH_3029,Supplier_B,Sir_Jun,57.381870690056466,14.078300312238735,13,43,169.3479284551029,1
BATCH_3030,Supplier_B,Maam_Joy,58.6874626510562,14.443453693885148,20,50,181.3867936408265,0
BATCH_3031,Supplier_A,Sir_Jun,,13.61378877292494,20,43,180.3593934204678,0
BATCH_3032,Supplier_A,Sir_Manny,85.14745838841911,14.119523338980674,16,50,,0
BATCH_3033,Supplier_C,Maam_Joy,87.86258268400016,12.968558639619747,10,54,181.27568224502505,0
BATCH_3034,Supplier_A,Sir_Jun,64.05799738225333,13.34230989448433,18,49,179.8195901448113,0
BATCH_3035,Supplier_A,Maam_Joy,76.25167979684352,13.52689387915937,12,46,178.55731711192735,0
BATCH_3036,Supplier_A,Sir_Manny,83.42950472962622,13.8976070146117,15,45,179.68238308662467,0
BATCH_3037,Supplier_A,Sir_Manny,65.68668890702553,12.954921397486334,19,42,180.53208239266564,0
BATCH_3038,Supplier_C,Sir_Jun,70.13328625924211,12.710058124267672,14,53,179.28234184443738,0
BATCH_3039,Supplier_A,Maam_Joy,74.38704549937141,13.90437909102603,13,48,178.12767067316565,0
BATCH_3040,Supplier_B,Sir_Jun,59.990369317097766,13.589230531031978,18,55,181.46982561892455,0
BATCH_3041,Supplier_A,Maam_Joy,55.961344867853875,14.2709878288573,20,54,182.99390506793466,0
BATCH_3042,Supplier_C,Sir_Jun,60.65381494477648,13.406444341510255,18,45,179.52452967898083,0
BATCH_3043,Supplier_A,Sir_Jun,78.19358398638073,12.571481350635333,10,50,179.37017460047068,0
BATCH_3044,Supplier_A,Maam_Joy,57.723875676746225,13.211747868357904,16,41,178.65290824029364,0
BATCH_3045,Supplier_C,Maam_Joy,62.018765499454744,13.727474179841542,19,49,179.1788085893082,0
BATCH_3046,Supplier_C,Maam_Joy,67.50059377072624,13.180379347467014,18,54,178.4721652715402,0
BATCH_3047,Supplier_A,Sir_Jun,57.88119237933555,13.512017849294608,14,51,178.69502616911475,0
BATCH_3048,Supplier_A,Maam_Joy,62.09287303298048,13.944047019423172,10,41,180.00224610703125,0
BATCH_3049,Supplier_A,Maam_Joy,,13.378685798767428,17,40,178.42096910944392,0
BATCH_3050,Supplier_A,Sir_Manny,55.71406789239844,12.93776539412032,14,50,178.53157339859908,0
BATCH_3051,Supplier_A,Sir_Jun,79.1769811944514,13.320609601576896,15,44,180.20702050939082,0
BATCH_3052,Supplier_A,Sir_Manny,69.22313044386183,14.348904081875556,16,49,179.38253132700254,0
BATCH_3053,Supplier_A,Maam_Joy,79.88800335899774,14.511038607199911,19,45,180.35667344205194,0
BATCH_3054,Supplier_A,Maam_Joy,76.78159365344597,12.288044295634634,16,42,179.65799440843534,0
BATCH_3055,Supplier_B,Maam_Joy,63.269453911121836,15.154616745514886,16,43,179.81444159653395,0
BATCH_3056,Supplier_C,Sir_Jun,86.34675104021538,13.650088629621214,10,44,180.7801063150991,0
BATCH_3057,Supplier_B,Sir_Manny,73.2017941565462,15.054389607472089,16,43,179.45130959020008,0
BATCH_3058,Supplier_A,Maam_Joy,85.43383269979846,13.169707043839422,20,48,180.70970103633596,0
BATCH_3059,Supplier_A,Sir_Jun,70.02246383896411,12.439041894299109,12,51,179.580152284927,0
BATCH_3060,Supplier_C,Sir_Jun,91.43336549486384,13.850693273188478,16,42,179.17925813629878,0
BATCH_3061,Supplier_A,Sir_Manny,83.50810626454796,12.935413643230369,19,44,178.92598121501592,0
BATCH_3062,Supplier_A,Sir_Jun,,12.667024541109088,17,46,178.34332603524618,0
BATCH_3063,Supplier_B,Maam_Joy,74.03007971966477,13.70895917051592,17,51,178.75957748253575,0
BATCH_3064,Supplier_B,Sir_Jun,72.52657189475592,14.8605482694492,16,51,178.2265081461614,1
BATCH_3065,Supplier_B,Maam_Joy,82.95179094503455,14.583671479617518,16,55,179.00549038482632,0
BATCH_3066,Supplier_A,Maam_Joy,87.57077673149692,13.969479613124804,15,46,180.82100585993254,0
BATCH_3067,Supplier_A,Sir_Jun,90.67339444702566,13.90144515269782,18,53,179.991685787532,0
BATCH_3068,Supplier_C,Sir_Jun,67.00842052320249,13.24743986124974,16,45,179.6121241616704,0
BATCH_3069,Supplier_A,Maam_Joy,84.55206923217764,13.457715855673527,14,48,179.30871025659093,0
BATCH_3070,Supplier_B,Sir_Manny,62.79388711251486,14.193137482730476,14,54,179.9187476974999,0
BATCH_3071,Supplier_C,Maam_Joy,75.18625082958147,13.373803336280705,13,46,180.0302086090781,0
BATCH_3072,Supplier_B,Maam_Joy,61.65438149114037,13.91964715721136,13,50,178.88494428593881,0
BATCH_3073,Supplier_A,Sir_Manny,67.85370238476254,13.7342905763246,14,43,180.46355832082958,0
BATCH_3074,Supplier_A,Sir_Manny,89.46025958663898,14.145072449389055,22,50,171.21282806072605,1
BATCH_3075,Supplier_B,Sir_Jun,60.40535589160419,14.010032182107409,18,49,180.29681422691507,0
BATCH_3076,Supplier_C,Sir_Manny,78.39883312000227,14.268761787240805,20,48,179.96798642490364,1
BATCH_3077,Supplier_C,Sir_Jun,,13.568112897886765,15,45,178.5815956779224,0
BATCH_3078,Supplier_A,Sir_Manny,59.4673190502325,13.644647385843488,17,54,181.3008495397976,0
BATCH_3079,Supplier_A,Maam_Joy,67.06122461944605,12.480342288235489,18,40,179.9885447032783,0
BATCH_3080,Supplier_C,Sir_Manny,75.83031566706484,12.415642614260559,13,48,179.6323025527195,0
BATCH_3081,Supplier_C,Sir_Manny,61.92560853257414,13.58646981766781,16,50,180.58255596013808,0
BATCH_3082,Supplier_C,Sir_Jun,84.62307528727416,13.973839274779204,14,46,178.84267173093383,0
BATCH_3083,Supplier_A,Sir_Jun,90.96979085278574,13.09717173381303,16,45,178.42571296934975,0
BATCH_3084,Supplier_B,Sir_Manny,62.94609779861147,15.502056340349853,16,45,180.5565879997027,0
BATCH_3085,Supplier_C,Maam_Joy,61.91574269725131,13.94096158455259,12,55,181.14656683630304,0
BATCH_3086,Supplier_B,Maam_Joy,71.83259765650546,13.954995248975209,10,43,180.28641560446084,0
BATCH_3087,Supplier_A,Sir_Jun,82.66731525418119,13.518509200232105,16,43,180.80578383022487,0
BATCH_3088,Supplier_A,Sir_Jun,65.41922257870431,14.986157480234047,18,50,178.73383063549326,0
BATCH_3089,Supplier_B,Maam_Joy,55.735556621799375,13.754461598320177,11,42,179.64072588663592,0
BATCH_3090,Supplier_A,Sir_Jun,75.02516323721707,13.816961963349064,16,47,179.3419560762466,0
BATCH_3091,Supplier_A,Sir_Jun,90.39422100739039,13.306353268365994,21,47,181.02759678594876,0
BATCH_3092,Supplier_C,Sir_Manny,69.47724365005699,13.924137774551108,11,41,180.49406733647965,0
BATCH_3093,Supplier_A,Maam_Joy,70.54497850477472,14.26036418779103,12,55,181.03115618016193,0
BATCH_3094,Supplier_C,Sir_Jun,90.8493635332194,13.26825774677318,21,55,179.38212622357787,0
BATCH_3095,Supplier_A,Sir_Jun,80.70048163018895,14.171347363024305,19,44,178.86852123612493,0
BATCH_3096,Supplier_B,Maam_Joy,81.60936114515863,15.832722036563176,12,55,181.32907867398902,0
BATCH_3097,Supplier_C,Maam_Joy,75.8199741987295,13.53976484240654,13,52,180.0261103529552,0
BATCH_3098,Supplier_A,Maam_Joy,91.06054080193994,13.970933212496512,18,55,170.3828278821064,1
BATCH_3099,Supplier_A,Maam_Joy,80.48805992374557,13.145735537878036,12,48,179.93505509162202,0
BATCH_3100,Supplier_A,Maam_Joy,88.11621180939127,13.511555585418728,18,51,182.2038520971122,0
BATCH_3101,Supplier_A,Maam_Joy,80.87701803212919,13.393994944375054,11,53,181.17799649495947,0
BATCH_3102,Supplier_C,Sir_Jun,82.19928551909464,13.978161555395157,16,54,179.8399445767236,0
BATCH_3103,Supplier_C,Sir_Jun,65.74520411926312,14.222805561454155,15,48,180.02052890176526,0
BATCH_3104,Supplier_A,Sir_Manny,66.2287118265113,13.434207090529524,11,46,180.02398752617552,0
BATCH_3105,Supplier_A,Maam_Joy,83.97043203431308,14.420173707439753,20,53,178.86394061122934,0
BATCH_3106,Supplier_A,Maam_Joy,65.97813269928629,14.418028464936977,12,43,179.51805508030048,0
BATCH_3107,Supplier_C,Sir_Jun,75.82249261965667,14.00811224590794,15,43,179.4420231105802,0
BATCH_3108,Supplier_A,Sir_Manny,64.22603550354798,13.190384080966963,19,49,180.23251335638608,0
BATCH_3109,Supplier_B,Maam_Joy,85.22838508993557,14.132902709956058,13,50,179.18486171803005,0
BATCH_3110,Supplier_B,Sir_Jun,59.08854999542453,14.012571187185976,10,46,179.84992812581172,0
BATCH_3111,Supplier_B,Maam_Joy,85.68952567118158,15.069499642142896,10,42,179.63383018848373,0
BATCH_3112,Supplier_A,Sir_Jun,77.30100261878127,12.77293907550638,12,42,180.07582953278578,0
BATCH_3113,Supplier_C,Sir_Jun,61.91565278860186,13.906102592466604,17,44,181.4681062680662,0
BATCH_3114,Supplier_A,Sir_Manny,75.05530926372637,12.851334391305532,20,50,181.09543628267903,0
BATCH_3115,Supplier_A,Sir_Manny,65.4524569633516,13.994127671905185,13,52,,0
BATCH_3116,Supplier_C,Sir_Jun,66.96829138502838,13.510331749638336,20,45,179.94816143602063,0
BATCH_3117,Supplier_C,Sir_Jun,68.00653753908458,14.300183137115896,10,47,179.6971318054282,0
BATCH_3118,Supplier_A,Sir_Manny,,14.184872746992763,17,40,179.35340037246073,0
BATCH_3119,Supplier_A,Sir_Manny,91.48058232285244,14.361039247201267,22,46,182.15302138896786,0
BATCH_3120,Supplier_A,Sir_Manny,56.16678124085529,14.376491230973468,15,47,179.47323219431593,0
BATCH_3121,Supplier_A,Sir_Jun,79.51238430781831,13.586178500392919,10,44,179.54256312180152,0
BATCH_3122,Supplier_A,Sir_Manny,68.73542296702493,12.804724160145238,19,51,181.75438936027282,0
BATCH_3123,Supplier_A,Maam_Joy,78.90238076502786,12.868486167001572,19,49,180.96903603317583,0
BATCH_3124,Supplier_A,Sir_Jun,68.1811853642406,12.247890882410438,15,54,179.5567017238396,0
BATCH_3125,Supplier_C,Sir_Manny,79.92877391157776,12.849800499943143,10,41,180.76060450765902,0
BATCH_3126,Supplier_B,Maam_Joy,81.98171385032936,14.54129419462279,19,43,179.76056489674502,0
BATCH_3127,Supplier_B,Sir_Manny,80.55044769478685,14.164207491504902,19,45,179.82718362136666,0
BATCH_3128,Supplier_A,Sir_Jun,59.21659331025163,13.39191863735409,12,54,179.19461714970262,0
BATCH_3129,Supplier_C,Sir_Manny,79.30504968222333,13.795629251676841,11,48,177.56694685149338,0
BATCH_3130,Supplier_C,Sir_Jun,65.3595393298016,13.317560845160545,13,41,178.5751266794936,0
BATCH_3131,Supplier_C,Sir_Jun,56.06565071106534,12.82690271975245,11,54,178.8953943949839,0
BATCH_3132,Supplier_C,Sir_Manny,70.3487348598913,13.46805979946194,20,43,180.41900377386645,0
BATCH_3133,Supplier_C,Sir_Manny,71.04109480374063,12.960905707936293,14,49,180.15343830436913,0
BATCH_3134,Supplier_B,Maam_Joy,72.28544293404052,14.337528101812563,13,44,181.086233284207,0
BATCH_3135,Supplier_A,Sir_Manny,81.07849411945651,14.305666178653802,15,53,178.79666315641407,0
BATCH_3136,Supplier_B,Sir_Jun,66.42722093827099,14.337696817542295,16,55,181.78679048543967,0
BATCH_3137,Supplier_C,Sir_Jun,66.66537898484513,14.562574532008647,11,47,181.6943538935456,0
BATCH_3138,Supplier_C,Maam_Joy,,14.358981592162781,11,47,180.0354366500479,0
BATCH_3139,Supplier_B,Maam_Joy,80.41238499171496,14.152416814852574,17,41,170.29916929414054,1
BATCH_3140,Supplier_A,Maam_Joy,76.00956538178461,12.833325740150535,18,45,179.36549692569676,0
BATCH_3141,Supplier_A,Sir_Jun,67.92872916967016,13.468467502847885,14,45,180.1981356081893,0
BATCH_3142,Supplier_C,Maam_Joy,81.09199221994211,14.191996658038134,16,52,181.88259530305558,0
BATCH_3143,Supplier_B,Sir_Manny,74.88223672139446,14.205885456262788,18,54,179.90507976056915,0
BATCH_3144,Supplier_B,Sir_Manny,72.36206299720996,15.044854178957284,10,53,178.41796742243184,0
BATCH_3145,Supplier_A,Maam_Joy,73.91900811546168,14.225063993481653,17,44,181.8953676540998,0
BATCH_3146,Supplier_A,Maam_Joy,78.5448806348811,13.035584609782436,19,47,179.5996138900198,0
BATCH_3147,Supplier_C,Maam_Joy,79.42009636926018,13.094369347026849,19,49,181.45379605207225,1
BATCH_3148,Supplier_B,Sir_Manny,65.69143930820654,14.927597219276205,18,41,180.62577651483062,0
BATCH_3149,Supplier_C,Sir_Jun,60.20750444547267,13.591108529784943,18,53,179.85157112354935,0
BATCH_3150,Supplier_A,Sir_Manny,,13.088363084073793,19,52,180.96593955485972,0
BATCH_3151,Supplier_B,Sir_Manny,,14.288691731128248,16,41,179.26525412254608,0
BATCH_3152,Supplier_A,Maam_Joy,87.29631157338366,13.45768826836355,19,53,179.70904313565953,0
BATCH_3153,Supplier_C,Sir_Manny,70.15136229878541,12.561087345026724,12,46,179.46926464566718,0
BATCH_3154,Supplier_A,Maam_Joy,,13.959385863889617,14,48,179.7993188687871,0
BATCH_3155,Supplier_A,Maam_Joy,82.99429243687263,13.212784686636486,11,42,180.54775058929891,0
BATCH_3156,Supplier_B,Maam_Joy,85.8021105535196,12.829770265721141,20,54,180.54028216402588,0
BATCH_3157,Supplier_C,Maam_Joy,87.58155039547577,13.485677419014328,19,46,178.44468300020702,0
BATCH_3158,Supplier_A,Sir_Manny,77.45276286980813,13.055057244663896,12,42,179.46446022906449,0
BATCH_3159,Supplier_C,Sir_Manny,86.84695669735913,14.513293315381606,19,51,179.63710880128164,0
BATCH_3160,Supplier_A,Sir_Jun,55.570353462591086,13.14873298744802,16,45,180.58615159032567,0
BATCH_3161,Supplier_A,Maam_Joy,58.96772466547237,12.841413981852833,10,42,178.59968270276434,0
BATCH_3162,Supplier_A,Maam_Joy,58.42531448092765,13.80475960197721,12,40,180.70646774889798,0
BATCH_3163,Supplier_A,Sir_Manny,81.36637331742511,13.10373157919545,14,45,178.87329104165153,0
BATCH_3164,Supplier_B,Maam_Joy,57.574525991112424,14.032326279248661,20,50,180.24834768400197,0
BATCH_3165,Supplier_A,Maam_Joy,73.36548178125337,13.805700829694644,13,42,181.11443966500042,0
BATCH_3166,Supplier_A,Maam_Joy,72.4901552495427,12.875719615266261,12,40,178.7731196154283,0
BATCH_3167,Supplier_C,Sir_Jun,66.49603037165491,12.625635805080329,15,55,180.24174967554717,0
BATCH_3168,Supplier_A,Sir_Manny,87.2049912878577,14.535598801256603,15,44,179.81451875426845,0
BATCH_3169,Supplier_C,Sir_Manny,61.30602846955985,13.847699242560386,13,47,,0
BATCH_3170,Supplier_A,Sir_Jun,68.04112302277187,13.34147442900338,18,47,178.7750372434697,0
BATCH_3171,Supplier_B,Sir_Jun,83.64434550084837,14.497913674178838,20,47,179.29246608311757,0
BATCH_3172,Supplier_A,Sir_Manny,56.12562563255152,13.803518614869693,15,42,179.18950025908146,0
BATCH_3173,Supplier_A,Maam_Joy,79.89916480911563,14.084002469768052,18,54,179.79440456895466,0
BATCH_3174,Supplier_A,Sir_Manny,85.20671587537811,13.046414825210993,20,47,179.5733756196221,0
BATCH_3175,Supplier_A,Sir_Manny,89.49391003701218,13.71968791557941,22,43,180.42361621207252,0
BATCH_3176,Supplier_A,Sir_Manny,87.42297569818494,13.195977494273857,19,54,180.80849227442886,0
BATCH_3177,Supplier_B,Sir_Manny,66.81721232284636,14.386611253292426,11,47,178.47099436340287,0
BATCH_3178,Supplier_C,Sir_Jun,76.69547322894924,13.596415720478943,15,42,179.74934942556317,0
BATCH_3179,Supplier_C,Maam_Joy,,13.495992856168396,13,55,179.05007535620373,0
BATCH_3180,Supplier_B,Sir_Manny,64.54119013127632,14.941340138981543,11,42,178.91483367889612,0
BATCH_3181,Supplier_A,Sir_Manny,58.48622801365777,13.792251935469356,14,40,178.43119836491536,0
BATCH_3182,Supplier_A,Sir_Jun,66.66192973569666,12.595098474376693,12,47,178.35731051780465,0
BATCH_3183,Supplier_A,Sir_Manny,87.38192689797297,12.685306075760735,15,47,179.4808740002795,0
BATCH_3184,Supplier_A,Maam_Joy,67.84517306794882,13.278169989144425,20,48,170.17533171874874,1
BATCH_3185,Supplier_B,Sir_Manny,75.79022981105277,15.597175157465095,17,45,180.3893470228068,0
BATCH_3186,Supplier_B,Maam_Joy,71.03509138025281,13.989044900499039,13,51,178.94732071609693,0
BATCH_3187,Supplier_A,Sir_Manny,71.97991139905321,13.375066374232349,13,41,178.8461791133564,0
BATCH_3188,Supplier_A,Sir_Manny,90.87416591795265,13.178192383826087,17,40,180.23924485380013,0
BATCH_3189,Supplier_C,Sir_Manny,65.95771532576275,13.167573369547153,15,47,179.56825734269648,0
BATCH_3190,Supplier_C,Sir_Manny,78.21100537235733,13.606943846343034,20,49,180.8897101816034,0
BATCH_3191,Supplier_A,Maam_Joy,70.54231877443954,14.340466365717392,16,55,178.8892788552817,0
BATCH_3192,Supplier_C,Maam_Joy,57.26240869876439,13.773581039928354,15,43,178.14228904856827,0
BATCH_3193,Supplier_C,Sir_Manny,73.10524077009673,13.017881423143745,16,50,180.61248421029782,0
BATCH_3194,Supplier_A,Sir_Manny,85.093703174669,15.151937706481924,18,53,178.10996073639498,0
BATCH_3195,Supplier_A,Maam_Joy,58.65385984122247,13.547143932576676,13,50,178.55420009775366,0
BATCH_3196,Supplier_B,Maam_Joy,57.57489835366343,14.153667426170731,19,46,179.33077161030246,0
BATCH_3197,Supplier_C,Sir_Jun,60.684366254550866,14.347257824806555,10,53,179.71500655824912,0
BATCH_3198,Supplier_C,Maam_Joy,83.28280412140433,13.21855762923371,18,49,180.60147732756664,0
BATCH_3199,Supplier_A,Maam_Joy,81.78782921335531,14.497748192992466,16,54,178.9857818229605,0
BATCH_3200,Supplier_A,Maam_Joy,75.90565744952609,12.97761432542,13,51,181.3177117262089,0
BATCH_3201,Supplier_B,Sir_Jun,72.3243769514274,15.358018233352821,19,43,178.48390141819988,0
BATCH_3202,Supplier_B,Sir_Jun,87.86805514399703,14.620628598569017,17,40,179.62806105993252,0
BATCH_3203,Supplier_A,Sir_Manny,83.36781948183885,14.274631339621461,16,47,180.8301549592649,0
BATCH_3204,Supplier_C,Sir_Manny,85.04186329816679,14.641059425220927,11,49,180.88309364919849,0
BATCH_3205,Supplier_B,Sir_Manny,85.09070514997421,13.820435625687248,10,53,177.04497405122308,0
BATCH_3206,Supplier_C,Maam_Joy,78.78053472558565,14.265463092454993,18,48,182.70794414178354,0
BATCH_3207,Supplier_C,Sir_Jun,71.94654109969,12.654657657344757,16,49,179.67777182721858,0
BATCH_3208,Supplier_C,Maam_Joy,86.99307684566907,12.871689386851063,19,54,180.27844533741902,0
BATCH_3209,Supplier_A,Sir_Manny,89.26227445132028,13.017954324124538,12,48,179.66636112002809,0
BATCH_3210,Supplier_B,Sir_Jun,55.88082360055869,14.802181981706717,13,48,182.13515388799524,0
BATCH_3211,Supplier_A,Sir_Jun,56.9075303108513,13.519809526160916,14,51,181.28934374092796,0
BATCH_3212,Supplier_B,Sir_Manny,90.47350198561219,14.3997183495023,16,51,182.10750693823832,0
